所属地市,所属区县,所属供电所,变电站名称,变电站ID,变电站母线编号,馈线ID,馈线名称,电压等级(kV),电网类型,供电分区分类,供电区域特征,线路性质,产权性质,线路类别,主干电缆型号,主干电缆长度(km),主干裸导线型号,主干裸导线长度(km),主干绝缘架空型号,主干绝缘架空线长度(km),主干架空线长度(km),主干总长度(km),电缆总长度(km),架空绝缘线总长度(km),架空裸导线总长度(km),线路总长度(km),供电半径(km),接线模式,安全电流(A),主干线自动化分段数,无功补偿容量(kVar),供电负荷性质,装接公变台数,装接公变容量(kVA),装接专变台数,装接专变容量(kVA),装接配变总数,装接容量(kVA),线路总用户数(个),低压用户数(个),开关柜(面),三遥开关柜(面),二遥开关柜(面),柱上开关(台),三遥柱上开关(台),二遥柱上开关(台),户外开关站(座),户内开关站(座),三遥终端(套),二遥终端(套),带通信功能的故障指示器(套),投运日期,联络线路1变电站名称,联络线路1GISID,联络线路1名称,联络线路1高峰负荷时刻电流(A),联络线路2变电站名称,联络线路2GISID,联络线路2名称,联络线路2高峰负荷时刻电流(A),联络线路3变电站名称,联络线路3GISID,联络线路3名称,联络线路3高峰负荷时刻电流(A),联络线路4变电站名称,联络线路4GISID,联络线路4名称,联络线路4高峰负荷时刻电流(A),年最大电流(A),最大电流出现时间,高峰负荷时刻电流(A),年最高负载率(%),上一年度最高负载率(%),上一年度高峰负荷时刻电流(A),平均电流(A),平均负载率(%),线路供电负荷性质,年售电量(kWh),年供电量(kWh),线损率(%),上一年度线路故障次数,是否故障高发,是否重载,是否过载,过载累计持续时间(h),过载次数,重载累计持续时间(h),重载次数,重过载原因分析,线路最大用户容量(kVA),是否预计下一年过载,是否轻载,供电半径是否过长,是否站间联络线路,是否站内联络线路,是否同母线联络线路,是否同杆架设线路联络,是否首端联络,是否主干线挂灯笼,是否联络点不合理,是否单辐射,是否非典型接线,是否不可转供,是否装接容量偏高(>12MVA),是否装接容量偏低(<2MVA),是否存在大分支,是否主干线不满足自动化配置要求,是否重要分支线不满足自动化配置要求,末端电压(kV),是否存在馈线电压异常,馈线电压异常原因分析,是否存在抗风能力不足,是否存在防雷能力不足,是否存在用户故障出门,用户故障出门次数,是否存在安全隐患,是否残旧,是否报装受限,馈线供电区域报装负荷(kVA),是否实现馈线自动化,实现配电自动化情况,是否实现配电自动化有效覆盖,是否实现自愈最低布点要求,是否未实现光纤覆盖,设备状态,是否备用线路,是否单一用户线路,是否属于贫困地区,是否属于中心村,是否属于国有林场供电线路,是否属于革命老区示范区,备注(规划),备注(生技),备注(营销),备注(调度),主键
汕头供电局,汕头潮阳供电局,棉北供电所,110kV城东变电站,418007751415501.0,Ⅲ,420220749025700.0,10kV东实线562,10kV,农网,B,城镇,公用,电网资产,电缆线路,YJV22,3.08,/,0.0,0,0.0,0.0,3.08,5.61,0.69,0.0,6.3,3.08,“3-1”单环网,508.0,8.0,0.0,工民混合,4.0,3815.0,11.0,7705.0,15.0,11520.0,1329.0,1316.0,62.0,62.0,0.0,0.0,0.0,0.0,8.0,0.0,62.0,0.0,2.0,2019年12月25日,110kV城东变电站,418007751776401.0,10kV东山线543,295.31,110kV棉城变电站,418007752076501.0,10kV后溪线523,0.0,,,,,,,,,408.51,2022年08月23日,335.39,80.42,,,99.38,19.56,工民混合,14560341.0,15832907.0,8.0375,0.0,否,否,否,,,,,,,否,否,否,是,是,否,否,否,否,否,否,否,否,否,否,否,否,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点不合理）,是,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26DB6256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,和平供电所,110kV双凤变电站,418007751419501.0,I,418007752200701.0,10kV和师线513,10kV,农网,B,乡村,公用,电网资产,电缆线路,YJV22-8.7/15-3*300,0.54,/,0.0,0,0.0,0.0,0.54,0.62,0.95,0.0,1.57,0.79,架空线路单联络,508.0,2.0,0.0,工民混合,1.0,500.0,8.0,3295.0,9.0,3795.0,136.0,127.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,2002年01月01日,110kV双凤变电站,418007752228401.0,10kV凤业线526,128.91,,,,,,,,,,,,,112.5,2021年10月06日,79.81,22.15,,,74.58,14.68,工民混合,11659986.05,11880500.0,1.8561,0.0,否,否,否,,,,,,,否,否,否,否,是,否,否,否,否,否,否,否,否,否,否,否,否,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点不合理）,是,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26DC6256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,文光供电所,110kV口美变电站,418007751417601.0,I,418007752016601.0,10kV古帅线521,10kV,农网,B,城镇,公用,电网资产,电缆线路,YJV22;YJV22-8.7/15-3*300,1.47,/,0.0,0,0.0,0.0,1.47,4.15,6.16,0.0,10.31,3.04,架空线路单联络,508.0,2.0,0.0,工民混合,11.0,3690.0,25.0,8015.0,36.0,11705.0,937.0,904.0,18.0,18.0,0.0,13.0,3.0,0.0,1.0,0.0,21.0,0.0,8.0,2002年01月01日,110kV口美变电站,418007752010901.0,10kV木河线520,124.81,,,,,,,,,,,,,600.11,2022年04月20日,193.01,118.13,,,87.9,17.3,工民混合,13919448.4,14002708.0,0.5946,0.0,否,否,否,,,,,,,否,否,否,否,是,是,否,否,否,否,否,否,否,否,否,否,否,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点不合理）,是,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26DD6256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,贵屿供电所,110kV仙马变电站,418007751420601.0,Ⅲ,420220802967900.0,10kV仙湄线556,10kV,农网,C,乡村,公用,电网资产,电缆线路,YJV22,0.9,/,0.0,0,0.0,0.0,0.9,3.27,9.18,0.0,12.45,6.23,架空线路两联络,508.0,4.0,0.0,工民混合,17.0,6720.0,2.0,600.0,19.0,7320.0,3397.0,3378.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,2020年06月10日,110kV仙马变电站,418007752388901.0,10kV贵屿线548,368.67,110kV仙马变电站,418007752369601.0,10kV凤港线543,66.8,,,,,,,,,452.0,2022年07月25日,369.14,88.98,,,102.93,20.26,工民混合,16070063.1,16397503.0,1.9969,0.0,否,否,否,,,,,,,否,否,是,否,是,否,否,否,否,否,否,否,否,否,否,否,否,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点不合理）,是,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26DE6256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,金浦供电所,220kV潮阳变电站,418007751414701.0,IA,418007751636401.0,10kV金波线529,10kV,农网,C,乡村,公用,电网资产,架空线路,/,0.0,LGJ-35,3.66,0,0.0,3.66,3.66,1.96,0.44,3.66,6.06,5.35,单辐射,150.0,0.0,0.0,其他,0.0,0.0,2.0,200.0,2.0,200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2002年01月01日,,,,,,,,,,,,,,,,,1.0,2022年08月23日,0.51,0.67,,,0.12,0.08,其他,22718.7,19360.0,-17.3487,0.0,否,否,否,,,,,,,否,是,是,否,否,否,否,否,否,否,否,否,否,否,是,否,否,否,10.0,否,,否,否,否,,否,否,否,,是,无,是,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26DF6256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,和平供电所,110kV双凤变电站,418007751419501.0,I,418007752195401.0,10kV金和线519,10kV,农网,B,乡村,公用,电网资产,电缆线路,YJV22;YJV22-8.7/15-3*300,0.74,/,0.0,0,0.0,0.0,0.74,1.02,8.01,0.0,9.03,4.26,架空线路单联络,519.0,0.0,0.0,工民混合,8.0,2805.0,14.0,7175.0,22.0,9980.0,1659.0,1638.0,4.0,4.0,0.0,9.0,5.0,0.0,0.0,0.0,9.0,0.0,3.0,2002年01月01日,110kV双凤变电站,418007752209001.0,10kV和糖线518,181.76,,,,,,,,,,,,,312.42,2021年07月26日,201.56,60.2,,,146.51,28.23,工民混合,24990508.1,23340576.0,-7.0689,0.0,否,否,否,,,,,,,否,否,否,否,是,是,是,是,否,否,否,否,否,否,否,是,是,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点合理）,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26E06256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,棉北供电所,110kV棉城变电站,418007751418001.0,ⅡB,418007752076501.0,10kV后溪线523,10kV,农网,B,城镇,公用,电网资产,混合线路,YJV22,1.15,/,0.0,JKLGYJ-240,1.27,1.27,2.42,2.04,5.61,0.0,7.65,3.56,“3-1”单环网,508.0,2.0,0.0,工民混合,9.0,3835.0,41.0,11800.0,50.0,15635.0,1076.0,1027.0,8.0,8.0,0.0,8.0,4.0,0.0,0.0,0.0,12.0,0.0,5.0,2002年01月01日,110kV城东变电站,420220749025700.0,10kV东实线562,335.39,,,,,,,,,,,,,314.06,2022年07月14日,0.0,61.82,,,168.17,33.1,工民混合,24400851.15,26790698.0,8.9204,0.0,否,否,否,,,,,,,否,否,否,是,否,否,否,否,否,否,否,否,否,是,否,是,是,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点合理）,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26E16256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,谷饶供电所,220kV谷饶变电站,418007751415601.0,I,420480268469100.0,10kV谷深线534,10kV,农网,B,乡村,公用,电网资产,电缆线路,YJV22,0.34,/,0.0,0,0.0,0.0,0.34,0.35,0.0,0.0,0.35,0.34,架空线路单联络,508.0,3.0,0.0,居住,0.0,0.0,3.0,1060.0,3.0,1060.0,2687.0,2684.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,2022年06月02日,220kV谷饶变电站,418007986300401.0,10kV谷桐线518,224.82,,,,,,,,,,,,,217.67,2022年08月23日,0.0,42.85,,,0.0,0.0,居住,0.0,0.0,0.0,0.0,否,否,否,,,,,,,否,否,否,否,是,否,否,否,否,否,否,否,否,否,是,否,否,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点不合理）,是,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26E26256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,谷饶供电所,110kV上堡变电站,418007751419101.0,Ⅱ,418008217093501.0,10kV茂乡线547,10kV,农网,B,乡村,公用,电网资产,电缆线路,YJV22;YJV22-8.7/15-3*240,1.83,/,0.0,0,0.0,0.0,1.83,2.25,4.28,0.0,6.53,4.4,架空线路单联络,452.0,3.0,0.0,居住,20.0,9745.0,6.0,2125.0,26.0,11870.0,1937.0,1911.0,2.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,5.0,0.0,3.0,2002年01月01日,110kV东洋变电站,418008394900601.0,10kV茂二线515,122.17,110kV上堡变电站,418007986311401.0,10kV茂兴线544,374.12,,,,,,,,,337.2,2022年07月28日,319.34,74.6,,,159.06,35.19,居住,24800067.2,25339434.0,2.1286,0.0,否,否,否,,,,,,,否,否,否,是,是,否,否,否,否,否,否,否,否,否,否,否,否,是,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点不合理）,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26E36256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,谷饶供电所,110kV东洋变电站,418008239569601.0,ⅡA,418008328257801.0,10kV茂真线512,10kV,农网,B,乡村,公用,电网资产,电缆线路,YJV22,0.62,/,0.0,0,0.0,0.0,0.62,2.19,4.59,0.0,6.78,5.03,架空线路单联络,508.0,0.0,0.0,居住,15.0,6680.0,5.0,1375.0,20.0,8055.0,1656.0,1636.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,2013年12月29日,110kV上堡变电站,418007986311401.0,10kV茂兴线544,374.12,,,,,,,,,,,,,507.42,2022年04月12日,268.07,99.89,,,128.82,25.36,居住,20123290.2,20522769.0,1.9465,0.0,否,否,否,,,,,,,否,否,是,是,否,否,否,否,否,否,否,否,是,否,否,否,是,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点合理）,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26E46256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,贵屿供电所,110kV仙马变电站,418007751420601.0,Ⅲ,420220802925400.0,10kV仙华线537,10kV,农网,C,乡村,公用,电网资产,电缆线路,YJV22,1.02,/,0.0,0,0.0,0.0,1.02,2.21,3.61,0.21,6.03,2.96,架空线路两联络,508.0,0.0,0.0,工民混合,13.0,5215.0,5.0,1550.0,18.0,6765.0,2356.0,2338.0,3.0,3.0,0.0,5.0,2.0,0.0,1.0,0.0,5.0,0.0,3.0,2020年06月10日,110kV仙马变电站,420220802925400.0,10kV仙华线537,270.41,110kV仙马变电站,418007752386001.0,10kV侨联线549,406.88,,,,,,,,,322.0,2022年07月28日,270.41,63.39,,,111.77,22.0,工民混合,17472098.8,17806432.0,1.8776,0.0,否,否,否,,,,,,,否,否,否,否,是,是,否,是,否,否,否,否,否,否,否,是,是,是,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点合理）,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26E56256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,谷饶供电所,110kV上堡变电站,418007751419101.0,Ⅱ,418007752174101.0,10kV新兴线538,10kV,农网,B,乡村,公用,电网资产,电缆线路,YJV22,0.25,/,0.0,0,0.0,0.0,0.25,0.62,5.15,0.02,5.79,3.43,架空线路单联络,475.0,2.0,0.0,工民混合,7.0,3500.0,18.0,3330.0,25.0,6830.0,188.0,164.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,13.0,2002年01月01日,110kV上堡变电站,418008214256801.0,10kV华雅线532,491.02,110kV东洋变电站,418008395025501.0,10kV乐和线532,241.11,,,,,,,,,322.56,2022年07月25日,302.34,67.91,,,168.91,35.56,工民混合,26497282.7,26908577.0,1.5285,0.0,否,否,否,,,,,,,否,否,否,是,是,是,否,否,否,否,否,否,是,否,否,否,是,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点合理）,否,否,否,运行,否,否,否,否,否,否,,,,,E963C1CF26E66256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,西胪供电所,110kV关埠变电站,418007751415801.0,I,418007751816101.0,10kV西一线525,10kV,农网,C,乡村,公用,电网资产,架空线路,YJV22,2.3,/,0.0,JKLGYJ-240,8.4,8.4,10.7,4.74,14.32,4.1,23.16,14.82,架空线路单联络,508.0,4.0,0.0,工民混合,23.0,9260.0,35.0,7785.0,58.0,17045.0,6169.0,6111.0,6.0,6.0,0.0,15.0,4.0,0.0,0.0,0.0,10.0,0.0,16.0,2002年01月01日,110kV关埠变电站,418007751819401.0,10kV乌石线524,424.69,,,,,,,,,,,,,490.43,2022年07月25日,344.88,96.54,,,148.11,29.16,工民混合,22709337.9,23595854.0,3.7571,0.0,否,是,否,,,,,,,是,否,是,否,是,是,是,否,否,否,否,否,否,是,否,否,否,是,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点不合理）,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26E76256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,谷饶供电所,220kV谷饶变电站,418007751415601.0,I,418008398260801.0,10kV新寮线523,10kV,农网,B,乡村,公用,电网资产,电缆线路,YJV22,1.38,/,0.0,0,0.0,0.0,1.38,3.23,16.86,0.05,20.14,9.43,架空线路单联络,463.0,2.0,0.0,居住,33.0,12815.0,6.0,1050.0,39.0,13865.0,6587.0,6548.0,3.0,3.0,0.0,5.0,2.0,0.0,0.0,0.0,5.0,0.0,5.0,2015年02月06日,220kV谷饶变电站,418007986300401.0,10kV谷桐线518,224.82,,,,,,,,,,,,,515.22,2022年07月24日,424.34,111.28,,,243.13,52.51,居住,37984199.2,38732600.0,1.9322,0.0,否,否,是,,,,,,,否,否,是,否,是,否,否,否,否,否,否,否,否,是,否,否,是,是,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点合理）,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26E86256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,贵屿供电所,110kV东洋变电站,418008239569601.0,ⅡA,420220356976100.0,10kV下陇线513,10kV,农网,C,乡村,公用,电网资产,电缆线路,YJV22,0.4,/,0.0,0,0.0,0.0,0.4,0.83,5.55,0.0,6.38,3.85,架空线路单联络,508.0,3.0,0.0,工民混合,22.0,9975.0,5.0,2115.0,27.0,12090.0,2229.0,2202.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,4.0,0.0,12.0,2016年09月12日,110kV东洋变电站,418008403483201.0,10kV联堤线523,473.73,,,,,,,,,,,,,514.0,2022年08月20日,329.3,101.18,,,226.1,44.51,工民混合,35290571.1,36019433.0,2.0235,0.0,否,否,否,,,,,,,否,否,否,否,是,否,否,否,否,否,否,否,否,是,否,是,是,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点不合理）,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26E96256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,贵屿供电所,110kV东洋变电站,418008239569601.0,ⅡA,420220357401200.0,10kV西新线525,10kV,农网,C,乡村,公用,电网资产,电缆线路,YJV22;YJV22-300,0.59,/,0.0,0,0.0,0.0,0.59,2.59,18.48,0.0,21.07,9.09,架空线路单联络,508.0,0.0,0.0,工民混合,29.0,10840.0,9.0,2245.0,38.0,13085.0,5259.0,5221.0,5.0,5.0,0.0,12.0,3.0,0.0,0.0,0.0,8.0,0.0,13.0,2016年09月12日,110kV东洋变电站,418008239620001.0,10kV北港线524,0.59,,,,,,,,,,,,,505.0,2022年07月24日,458.2,99.41,,,226.08,44.5,工民混合,35352377.2,36017136.0,1.8457,0.0,否,是,否,,,,,,,是,否,是,否,是,是,是,是,否,否,否,否,否,是,否,是,是,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点合理）,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26EA6256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,谷饶供电所,220kV谷饶变电站,418007751415601.0,I,418007986300401.0,10kV谷桐线518,10kV,农网,B,乡村,公用,电网资产,电缆线路,YJV22,0.52,/,0.0,0,0.0,0.0,0.52,0.61,8.56,0.66,9.83,3.7,架空线路两联络,508.0,0.0,0.0,居住,23.0,10360.0,1.0,500.0,24.0,10860.0,1713.0,1704.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,2001年12月30日,220kV谷饶变电站,418008398260801.0,10kV新寮线523,424.34,220kV谷饶变电站,420480268469100.0,10kV谷深线534,0.0,,,,,,,,,235.02,2022年07月26日,224.82,46.26,,,76.57,15.07,居住,12030050.2,12198285.0,1.3792,0.0,否,否,否,,,,,,,否,否,否,否,是,否,否,否,否,否,否,否,否,否,否,否,是,是,10.0,否,,否,否,否,,否,否,否,,否,三遥（布点不合理）,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26EB6256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,和平供电所,110kV和平变电站,418007751416401.0,Ⅱ,418007751910701.0,10kV新奥林线569,10kV,农网,B,乡村,公用,电网资产,电缆线路,YJV22,1.4,/,0.0,0,0.0,0.0,1.4,1.4,0.37,0.0,1.77,1.4,单辐射,382.0,0.0,0.0,工民混合,0.0,0.0,2.0,2400.0,2.0,2400.0,2.0,0.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2002年01月01日,,,,,,,,,,,,,,,,,58.18,2021年04月29日,26.9,15.23,,,27.33,7.15,工民混合,4353420.0,4353420.0,0.0,0.0,否,否,否,,,,,,,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,10.0,否,,否,否,否,,否,否,否,,是,无,是,是,否,运行,否,是,否,否,否,否,,,,,E963C1CF26EC6256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,谷饶供电所,110kV东洋变电站,418008239569601.0,ⅡA,418008394896001.0,10kV五洲线516,10kV,农网,B,乡村,公用,电网资产,电缆线路,YJV2;YJV22,0.78,/,0.0,0,0.0,0.0,0.78,3.85,6.38,0.04,10.27,6.03,架空线路两联络,508.0,3.0,0.0,居住,4.0,2000.0,7.0,3690.0,11.0,5690.0,402.0,391.0,16.0,16.0,0.0,7.0,3.0,0.0,0.0,1.0,19.0,0.0,26.0,2014年12月27日,220kV谷饶变电站,418007751731101.0,10kV新波线521,232.03,220kV谷饶变电站,420220640108100.0,10kV谷南线524,300.94,220kV谷饶变电站,420220667546500.0,10kV谷山线529,359.47,,,,,320.21,2022年07月28日,317.58,63.03,,,51.91,10.22,居住,8099606.1,8270156.0,2.0622,0.0,否,否,否,,,,,,,否,否,是,是,否,否,否,否,否,否,否,否,否,否,否,否,否,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点不合理）,是,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26ED6256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,河溪供电所,110kV棉城变电站,418007751418001.0,ⅡB,418007752096501.0,10kV河溪线516,10kV,农网,C,乡村,公用,电网资产,电缆线路,YJV22;YJV22-8.7/15-3*300,4.92,/,0.0,0,0.0,0.0,4.92,7.22,13.24,11.95,32.41,19.4,架空线路两联络,508.0,6.0,0.0,工民混合,21.0,8330.0,53.0,8650.0,74.0,16980.0,6371.0,6295.0,10.0,10.0,0.0,22.0,8.0,0.0,1.0,0.0,18.0,0.0,33.0,2002年01月01日,110kV棉城变电站,418007752094001.0,10kV河新线518,174.95,110kV棉城变电站,420220371038000.0,10kV河海线530,325.78,,,,,,,,,410.0,2022年07月24日,240.23,80.71,,,1.61,0.32,工民混合,245524.0,256844.0,4.4073,0.0,否,否,否,,,,,,,否,否,是,否,是,是,是,否,否,否,否,否,否,是,否,是,是,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点不合理）,否,否,否,运行,否,否,否,否,否,否,,,,,E963C1CF26EE6256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,文光供电所,110kV棉城变电站,418007751418001.0,ⅡB,420220500626500.0,10kV文光线514,10kV,农网,B,城镇,公用,电网资产,电缆线路,;YJV22,2.64,/,0.0,0,0.0,0.0,2.64,5.13,0.28,0.0,5.41,3.06,“3-1”单环网,508.0,0.0,0.0,工民混合,14.0,8620.0,5.0,3260.0,19.0,11880.0,4120.0,4102.0,32.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,13.0,2017年04月21日,110kV口美变电站,418008410682301.0,10kV广场线512,556.88,110kV口美变电站,420480044731800.0,10kV美府线530,139.92,,,,,,,,,349.21,2022年07月18日,0.88,68.74,,,160.78,31.65,工民混合,25126849.6,25613674.0,1.9006,0.0,否,否,否,,,,,,,否,否,否,是,否,否,否,否,否,否,否,否,否,否,否,否,是,是,10.0,否,,否,否,否,,否,否,否,,否,无,否,否,否,运行,否,否,否,否,否,否,,,,,E963C1CF26EF6256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,和平供电所,110kV里美变电站,418220008646100.0,ⅡB,420220288538000.0,10kV五和线520,10kV,农网,B,乡村,公用,电网资产,电缆线路,YJV22,0.56,/,0.0,0,0.0,0.0,0.56,1.85,7.85,0.0,9.7,4.37,架空线路单联络,508.0,3.0,0.0,工民混合,15.0,5875.0,7.0,3600.0,22.0,9475.0,3692.0,3672.0,4.0,4.0,0.0,7.0,3.0,0.0,0.0,0.0,7.0,0.0,12.0,2016年07月20日,110kV里美变电站,420220288538200.0,10kV下厝线521,49.2,,,,,,,,,,,,,255.0,2021年10月20日,199.8,50.2,,,97.91,19.27,工民混合,15234678.8,15597617.0,2.3269,0.0,否,否,否,,,,,,,否,否,否,否,是,是,是,是,否,否,否,否,否,否,否,否,否,是,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点合理）,否,否,否,运行,否,否,否,否,否,否,,,,,E963C1CF26F16256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,谷饶供电所,110kV上堡变电站,418007751419101.0,Ⅱ,418007752159001.0,10kV茂一线551,10kV,农网,B,乡村,公用,电网资产,电缆线路,YJV22-8.7/15-3*300,0.12,/,0.0,0,0.0,0.0,0.12,1.61,4.34,0.01,5.96,3.61,架空线路单联络,508.0,3.0,0.0,工民混合,17.0,8505.0,29.0,5535.0,46.0,14040.0,3030.0,2984.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,4.0,0.0,12.0,2001年12月30日,220kV谷饶变电站,420220588142200.0,10kV谷苑线531,313.48,,,,,,,,,,,,,435.94,2022年07月18日,435.94,85.81,,,226.77,44.64,工民混合,35514325.35,36126384.0,1.6942,0.0,否,是,否,,,,,,,是,否,否,是,否,否,否,否,否,否,否,否,是,是,否,是,是,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点合理）,否,否,否,运行,否,否,否,否,否,否,,,,,E963C1CF26F26256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,和平供电所,110kV和平变电站,418007751416401.0,Ⅱ,418007751920101.0,10kV粤华Ⅰ线546,10kV,农网,B,乡村,公用,电网资产,电缆线路,YJV22-3*240,1.2,/,0.0,0,0.0,0.0,1.2,2.15,0.22,0.0,2.37,1.42,单辐射,452.0,0.0,0.0,工民混合,0.0,0.0,4.0,4460.0,4.0,4460.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2002年01月01日,,,,,,,,,,,,,,,,,42.36,2021年03月30日,17.05,9.37,,,8.84,1.96,工民混合,1345420.0,1408860.0,4.5029,0.0,否,否,否,,,,,,,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,10.0,否,,否,否,否,,否,否,否,,是,无,是,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26F36256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,谷饶供电所,110kV上堡变电站,418007751419101.0,Ⅱ,418007752184401.0,10kV环东线542,10kV,农网,B,乡村,公用,电网资产,电缆线路,YJV22,0.3,/,0.0,0,0.0,0.0,0.3,0.67,3.31,0.0,3.98,2.28,架空线路单联络,508.0,2.0,0.0,工民混合,10.0,4845.0,16.0,4575.0,26.0,9420.0,770.0,746.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,4.0,0.0,7.0,2002年01月01日,110kV上堡变电站,420480105124700.0,10kV堡兴线533,0.0,110kV上堡变电站,418007752179101.0,10kV堡华线539,371.48,,,,,,,,,483.4,2022年07月24日,196.0,95.16,,,271.12,53.37,工民混合,42586491.6,43192082.0,1.4021,0.0,否,是,否,,,,,,,是,否,否,否,是,否,否,是,否,否,否,否,否,否,否,否,否,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点合理）,是,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26F46256E0533D14930A8E43
